rfq_id,product_type,underlyings,basket_type,autocall_barrier_pct,protection_barrier_pct,no_call_period_months,observation_frequency,quoted_implied_vol,notional_credits,counterparty,trader_id,requested_date,executed,start_date,end_date,avg_duration_months
RFQ-000142,Mandalorian Twin-Win,CLNE,single,1.2409,0.7966,0,3M,0.1764,250000,Banco de Coruscant,TRD-016,2018-07-04,True,2018-07-08,2022-11-18,31.19
RFQ-000143,Wretched Hive Digital,SITH|BSKR,worst_of,1.187,0.6,0,1 month,0.2727,500000,Nal Hutta Traders,TRD-018,2020-06-18,True,2020-06-19,2030-05-20,63.52
RFQ-000144,Death Star Phoenix Note,TECH|DRC,worst_of,0.9701,0.6471,3,1D,0.2807,2000000,First Order Financial,TRD-035,2021-06-29,True,2021-06-30,2029-12-19,17.56
RFQ-000145,Kessel Run Snowball,DRC|HTTX,worst_of,1.0,0.522,3,mensual,0.3521,1000000,Chandrila Sovereign Fund,TRD-029,2019-03-27,True,2019-03-29,2024-08-03,52.98
RFQ-000146,Holocron Reverse Convertible,SITH,single,1.3262,0.7163,0,1M,0.2961,1000000,Nal Hutta Traders,TRD-033,2018-10-12,True,2018-10-12,2022-06-12,16.59
RFQ-000147,Sith Eternal Snowball,WOOK|POBK|TECH,worst_of,1.0,0.5938,2,2M,0.4002,100000,Jabba Asset Management,TRD-010,2021-04-21,False,2021-04-21,2028-11-21,
RFQ-000148,Wretched Hive Digital,CLNE|TECH,worst_of,1.2405,0.6,0,2M,0.2745,5000000,Chandrila Sovereign Fund,TRD-012,2019-03-18,True,2019-03-19,2028-10-05,86.1
RFQ-000149,Holocron Reverse Convertible,NABO,single,1.325,0.8397,0,3M,0.117,250000,Alderaan Wealth Partners,TRD-011,2016-04-01,True,2016-04-06,2019-01-08,31.27
RFQ-000150,Mandalorian Twin-Win,POBK,single,1.2448,0.81,0,1M,0.3631,250000,Banco de Coruscant,TRD-039,2018-08-08,True,2018-08-13,2021-10-19,6.72
RFQ-000151,Wretched Hive Digital,SITH|KYBR,worst_of,1.1913,0.6,0,1M,0.2284,500000,Banco de Coruscant,TRD-003,2016-12-14,True,2016-12-14,2022-02-26,44.5
RFQ-000152,Holocron Reverse Convertible,MNDO,single,1.2608,0.7562,0,6M,0.3026,100000,Jabba Asset Management,TRD-036,2016-06-16,False,2016-06-16,2023-11-17,
RFQ-000153,Wretched Hive Digital,POBK|WOOK,worst_of,1.1567,0.6,0,3M,0.4042,100000,Chandrila Sovereign Fund,TRD-039,2022-11-17,True,2022-11-17,2028-10-14,54.3
RFQ-000154,Wretched Hive Digital,CLNE|HTTX,worst_of,1.1852,0.6,0,3M,0.3723,100000,Corellian Capital,TRD-013,2021-09-03,True,2021-09-07,2026-11-05,59.98
RFQ-000155,Sith Eternal Snowball,BSKR|TECH|NABO,worst_of,1.0,0.6415,6,1D,0.2885,500000,Alderaan Wealth Partners,TRD-027,2018-07-03,False,2018-07-03,2024-04-18,
RFQ-000156,Kessel Run Snowball,REBL|NABO,worst_of,1.0,0.5318,5,1 month,0.1336,250000,Banco de Coruscant,TRD-024,2017-08-17,False,2017-08-17,2019-09-02,
RFQ-000157,Kessel Run Snowball,NABO|DRC,worst_of,1.0,0.531,5,3M,0.2116,100000,Corellian Capital,TRD-012,2021-12-01,False,2021-12-01,2030-11-03,
RFQ-000158,Sith Eternal Snowball,DRC|TECH|POBK,worst_of,1.0,0.6096,4,Monthly,0.3496,100000,Alderaan Wealth Partners,TRD-014,2017-09-08,True,2017-09-13,2024-02-14,49.19
RFQ-000159,Kessel Run Snowball,CORL|CLNE,worst_of,1.0,0.6104,3,6M,0.2247,1000000,First Order Financial,TRD-003,2017-12-07,True,2017-12-12,2026-08-15,54.53
RFQ-000160,Sith Eternal Snowball,CORL|DRC|CLNE,worst_of,1.0,0.6074,4,6M,0.2222,1000000,Alderaan Wealth Partners,TRD-004,2018-10-29,False,2018-10-29,2024-09-05,
RFQ-000161,Wretched Hive Digital,JEDI|BSKR,worst_of,1.2917,0.6,0,6M,0.2594,100000,Alderaan Wealth Partners,TRD-018,2021-09-24,True,2021-09-28,2024-03-20,30.72
RFQ-000162,Death Star Phoenix Note,TECH|CORL,worst_of,0.9551,0.6317,2,6M,0.3253,2000000,Banco de Coruscant,TRD-011,2022-05-18,True,2022-05-18,2025-07-04,20.95
RFQ-000163,Holocron Reverse Convertible,KYBR,single,1.2555,0.7675,0,1Y,0.2561,1000000,Chandrila Sovereign Fund,TRD-026,2022-06-29,True,2022-07-04,2028-07-29,55.42
RFQ-000164,Wretched Hive Digital,POBK|KYBR,worst_of,1.2851,0.6,0,6M,0.3222,250000,Alderaan Wealth Partners,TRD-005,2023-01-16,True,2023-01-20,2031-01-26,78.68
RFQ-000165,Mandalorian Twin-Win,MNDO,single,1.3466,0.7703,0,3 months,0.3109,500000,Nal Hutta Traders,TRD-033,2016-08-11,False,2016-08-11,2025-05-31,
RFQ-000166,Holocron Reverse Convertible,NABO,single,1.3685,0.8355,0,Monthly,0.1285,1000000,Corellian Capital,TRD-029,2022-05-25,True,2022-05-30,2032-01-20,89.76
RFQ-000167,Holocron Reverse Convertible,HTTX,single,1.3311,0.7737,0,Monthly,0.4537,1000000,Chandrila Sovereign Fund,TRD-024,2020-01-06,False,2020-01-06,2027-03-12,
RFQ-000168,Death Star Phoenix Note,JEDI|NABO,worst_of,1.0108,0.6036,2,6M,0.128,100000,First Order Financial,TRD-032,2019-10-31,True,2019-11-05,2029-05-27,56.34
RFQ-000169,Kessel Run Snowball,CLNE|KYBR,worst_of,1.0,0.5686,4,3M,0.2007,250000,Kamino Cloning Trust,TRD-014,2017-01-16,True,2017-01-16,2021-09-16,30.48
RFQ-000170,Death Star Phoenix Note,CORL|BSKR,worst_of,1.0282,0.6548,0,trimestral,0.2748,500000,Corellian Capital,TRD-022,2023-07-06,False,2023-07-06,2030-04-26,
RFQ-000171,Wretched Hive Digital,TECH|SITH,worst_of,1.1887,0.6,0,3M,0.2844,100000,Alderaan Wealth Partners,TRD-002,2021-12-28,True,2022-01-02,2030-07-31,68.02
RFQ-000172,Mandalorian Twin-Win,MNDO,single,1.2477,0.8046,0,3M,0.352,5000000,First Order Financial,TRD-024,2023-10-12,False,2023-10-12,2026-07-02,
RFQ-000173,Kessel Run Snowball,POBK|NABO,worst_of,1.0,0.5647,3,anual,0.3083,20000000,First Order Financial,TRD-004,2022-10-17,True,2022-10-19,2027-11-28,46.41
RFQ-000174,Death Star Phoenix Note,TECH|BSKR,worst_of,0.96,0.6951,2,1M,0.3278,250000,Banco de Coruscant,TRD-007,2023-09-01,False,2023-09-01,2032-03-09,
RFQ-000175,Holocron Reverse Convertible,DRC,single,1.2466,0.7949,0,3M,0.3028,250000,Jabba Asset Management,TRD-029,2021-05-24,True,2021-05-26,2029-03-04,30.09
RFQ-000176,Death Star Phoenix Note,SITH|DRC,worst_of,0.9874,0.5971,0,3M,0.2533,500000,First Order Financial,TRD-026,2018-09-19,False,2018-09-19,2020-09-22,
RFQ-000177,Death Star Phoenix Note,DRC|JEDI,worst_of,1.0133,0.6217,0,M,0.2258,500000,Nal Hutta Traders,TRD-016,2017-08-11,True,2017-08-14,2020-09-11,17.21
RFQ-000178,Holocron Reverse Convertible,REBL,single,1.1868,0.7217,0,Q,0.1926,100000,Banco de Coruscant,TRD-024,2017-08-18,True,2017-08-19,2022-07-12,9.33
RFQ-000179,Sith Eternal Snowball,MNDO|TECH|SITH,worst_of,1.0,0.5595,6,6M,0.3469,100000,First Order Financial,TRD-035,2021-12-14,False,2021-12-14,2030-12-25,
RFQ-000180,Kessel Run Snowball,SITH|DRC,worst_of,1.0,0.5425,6,3M,0.3284,100000,Jabba Asset Management,TRD-026,2023-11-16,False,2023-11-16,2027-01-18,
RFQ-000181,Holocron Reverse Convertible,JEDI,single,1.2552,0.8038,0,2M,0.1539,250000,Jabba Asset Management,TRD-038,2016-11-17,True,2016-11-22,2026-03-13,77.15
RFQ-000182,Kessel Run Snowball,TECH|WOOK,worst_of,1.0,0.5078,4,1M,0.2774,500000,First Order Financial,TRD-016,2023-07-07,True,2023-07-11,2031-06-14,37.92
RFQ-000183,Holocron Reverse Convertible,REBL,single,1.3733,0.7611,0,3M,0.2047,250000,Kamino Cloning Trust,TRD-011,2018-09-12,True,2018-09-15,2027-05-23,13.92
RFQ-000184,Wretched Hive Digital,NABO|SITH,worst_of,1.1649,0.6,0,3M,0.1766,250000,First Order Financial,TRD-017,2016-01-14,True,2016-01-16,2018-12-26,31.23
RFQ-000185,Kessel Run Snowball,WOOK|SITH,worst_of,1.0,0.5984,5,3M,0.2943,250000,Banco de Coruscant,TRD-008,2019-09-10,False,2019-09-10,2027-10-21,
RFQ-000186,Sith Eternal Snowball,NABO|REBL|BSKR,worst_of,1.0,0.5955,2,1D,0.221,100000,Banco de Coruscant,TRD-006,2017-03-09,True,2017-03-12,2024-03-14,23.88
RFQ-000187,Death Star Phoenix Note,JEDI|POBK,worst_of,0.9862,0.642,1,3M,0.2657,2000000,Corellian Capital,TRD-008,2022-08-19,True,2022-08-24,2025-03-13,17.87
RFQ-000188,Holocron Reverse Convertible,NABO,single,1.3144,0.7581,0,1M,0.0995,250000,Jabba Asset Management,TRD-030,2023-08-25,False,2023-08-25,2033-03-20,
RFQ-000189,Kessel Run Snowball,POBK|NABO,worst_of,1.0,0.5536,5,6M,0.2523,500000,Corellian Capital,TRD-008,2023-05-31,True,2023-06-02,2025-09-30,24.12
RFQ-000190,Sith Eternal Snowball,KYBR|POBK|SITH,worst_of,1.0,0.6239,4,mensual,0.277,100000,Alderaan Wealth Partners,TRD-036,2021-04-26,True,2021-04-30,2025-11-20,30.76
RFQ-000191,Holocron Reverse Convertible,NABO,single,1.3885,0.7888,0,1M,0.0989,100000,Chandrila Sovereign Fund,TRD-037,2016-10-11,False,2016-10-11,2022-07-19,
RFQ-000192,Death Star Phoenix Note,JEDI|WOOK,worst_of,1.0372,0.6434,0,Q,0.2394,250000,Banco de Coruscant,TRD-038,2020-09-07,True,2020-09-08,2027-05-14,42.36
RFQ-000193,Holocron Reverse Convertible,MNDO,single,1.2163,0.7403,0,2M,0.3002,250000,Kamino Cloning Trust,TRD-033,2020-12-03,True,2020-12-07,2029-01-26,9.62
RFQ-000194,Death Star Phoenix Note,REBL|CLNE,worst_of,0.9521,0.6791,3,Q,0.1802,250000,First Order Financial,TRD-028,2016-03-15,False,2016-03-15,2021-10-30,
RFQ-000195,Death Star Phoenix Note,TECH|POBK,worst_of,1.0372,0.6105,2,1M,0.3945,250000,Alderaan Wealth Partners,TRD-018,2019-04-16,True,2019-04-18,2028-02-02,45.06
RFQ-000196,Mandalorian Twin-Win,SITH,single,1.3554,0.7533,0,3 months,0.2341,1000000,Kamino Cloning Trust,TRD-021,2021-09-16,True,2021-09-20,2024-03-15,24.53
RFQ-000197,Kessel Run Snowball,DRC|CORL,worst_of,1.0,0.5881,5,3M,0.3085,500000,Alderaan Wealth Partners,TRD-020,2022-08-30,True,2022-08-30,2032-07-28,61.38
RFQ-000198,Death Star Phoenix Note,CLNE|KYBR,worst_of,1.0363,0.6792,1,Q,0.2217,250000,Nal Hutta Traders,TRD-011,2018-02-06,True,2018-02-06,2025-02-01,42.95
RFQ-000199,Death Star Phoenix Note,WOOK|DRC,worst_of,0.9798,0.593,1,Quarterly,0.3138,2000000,Kamino Cloning Trust,TRD-033,2016-08-29,True,2016-09-02,2020-03-13,24.45
RFQ-000200,Death Star Phoenix Note,REBL|KYBR,worst_of,0.9672,0.5649,0,Monthly,0.1801,500000,Nal Hutta Traders,TRD-029,2024-04-19,True,2024-04-19,2034-02-26,16.88
RFQ-000201,Sith Eternal Snowball,DRC|POBK|JEDI,worst_of,1.0,0.6153,1,Monthly,0.3224,500000,First Order Financial,TRD-035,2016-09-15,True,2016-09-20,2021-06-10,29.63
RFQ-000202,Holocron Reverse Convertible,REBL,single,1.3816,0.8114,0,6M,0.1665,2000000,Chandrila Sovereign Fund,TRD-031,2021-04-28,True,2021-04-29,2028-07-22,17.47
RFQ-000203,Wretched Hive Digital,POBK|BSKR,worst_of,1.248,0.6,0,1M,0.3464,100000,Banco de Coruscant,TRD-001,2020-02-21,False,2020-02-21,2026-03-01,
RFQ-000204,Mandalorian Twin-Win,NABO,single,1.1747,0.8217,0,3M,0.1285,500000,Corellian Capital,TRD-016,2019-02-06,True,2019-02-07,2024-03-29,43.5
RFQ-000205,Holocron Reverse Convertible,MNDO,single,1.2398,0.7603,0,1M,0.3337,250000,Nal Hutta Traders,TRD-020,2021-05-06,True,2021-05-07,2026-08-01,19.47
RFQ-000206,Kessel Run Snowball,KYBR|BSKR,worst_of,1.0,0.5682,3,1M,0.3007,250000,Kamino Cloning Trust,TRD-017,2024-04-03,True,2024-04-07,2030-06-07,35.78
RFQ-000207,Death Star Phoenix Note,CORL|WOOK,worst_of,0.9589,0.6899,2,1M,0.304,250000,Kamino Cloning Trust,TRD-013,2017-01-11,False,2017-01-11,2022-03-08,
RFQ-000208,Sith Eternal Snowball,REBL|WOOK|SITH,worst_of,1.0,0.5879,6,1Y,0.2366,500000,Kamino Cloning Trust,TRD-002,2017-09-25,False,2017-09-25,2024-12-31,
RFQ-000209,Kessel Run Snowball,WOOK|HTTX,worst_of,1.0,0.5799,3,2M,0.4594,1000000,Chandrila Sovereign Fund,TRD-011,2016-07-01,False,2016-07-01,2025-03-18,
RFQ-000210,Kessel Run Snowball,MNDO|KYBR,worst_of,1.0,0.5675,3,1M,0.2491,500000,Jabba Asset Management,TRD-013,2023-01-02,True,2023-01-06,2030-08-22,31.64
RFQ-000211,Sith Eternal Snowball,NABO|TECH|HTTX,worst_of,1.0,0.5822,6,1M,0.3241,250000,Chandrila Sovereign Fund,TRD-036,2018-01-18,True,2018-01-18,2025-12-07,93.81
RFQ-000212,Wretched Hive Digital,POBK|NABO,worst_of,1.342,0.6,0,1M,0.2538,100000,Jabba Asset Management,TRD-031,2023-04-12,False,2023-04-12,2025-08-03,
RFQ-000213,Wretched Hive Digital,BSKR|TECH,worst_of,1.2132,0.6,0,6M,0.2867,1000000,Nal Hutta Traders,TRD-002,2020-05-05,True,2020-05-05,2024-06-16,37.71
RFQ-000214,Kessel Run Snowball,TECH|BSKR,worst_of,1.0,0.6076,4,3 months,0.3228,250000,Nal Hutta Traders,TRD-015,2024-03-11,False,2024-03-11,2034-01-26,
RFQ-000215,Mandalorian Twin-Win,KYBR,single,1.1625,0.8254,0,1M,0.219,100000,Kamino Cloning Trust,TRD-008,2020-01-17,True,2020-01-19,2025-02-03,14.09
RFQ-000216,Mandalorian Twin-Win,TECH,single,1.3392,0.7524,0,3 months,0.3573,250000,First Order Financial,TRD-022,2017-02-03,True,2017-02-08,2024-01-16,35.24
RFQ-000217,Holocron Reverse Convertible,BSKR,single,1.2588,0.7583,0,6M,0.3209,100000,Nal Hutta Traders,TRD-029,2023-02-22,True,2023-02-27,2030-08-09,36.71
RFQ-000218,Mandalorian Twin-Win,CORL,single,1.3759,0.7721,0,1M,0.3281,250000,Alderaan Wealth Partners,TRD-001,2022-03-28,True,2022-03-29,2030-08-06,42.31
RFQ-000219,Wretched Hive Digital,WOOK|TECH,worst_of,1.161,0.6,0,2M,0.3474,100000,Chandrila Sovereign Fund,TRD-037,2016-08-31,False,2016-08-31,2019-07-07,
RFQ-000220,Sith Eternal Snowball,HTTX|MNDO|SITH,worst_of,1.0,0.6152,5,12M,0.3606,1000000,Chandrila Sovereign Fund,TRD-015,2017-02-16,False,2017-02-16,2027-01-09,
RFQ-000221,Wretched Hive Digital,REBL|BSKR,worst_of,1.3665,0.6,0,3M,0.2352,250000,Alderaan Wealth Partners,TRD-021,2020-04-20,False,2020-04-20,2023-07-04,
RFQ-000222,Holocron Reverse Convertible,SITH,single,1.3896,0.8193,0,1M,0.2467,250000,Kamino Cloning Trust,TRD-037,2016-02-26,False,2016-02-26,2023-02-21,
RFQ-000223,Death Star Phoenix Note,SITH|REBL,worst_of,0.9595,0.5532,0,3M,0.2435,250000,Alderaan Wealth Partners,TRD-039,2021-06-28,False,2021-06-28,2029-03-13,
RFQ-000224,Holocron Reverse Convertible,CLNE,single,1.2048,0.8424,0,1M,0.1746,100000,Alderaan Wealth Partners,TRD-028,2020-02-12,False,2020-02-12,2029-10-25,
RFQ-000225,Wretched Hive Digital,HTTX|TECH,worst_of,1.3341,0.6,0,trimestral,0.4145,250000,Kamino Cloning Trust,TRD-039,2017-01-11,False,2017-01-11,2020-06-23,
RFQ-000226,Sith Eternal Snowball,WOOK|SITH|KYBR,worst_of,1.0,0.6103,2,Monthly,0.2522,100000,Nal Hutta Traders,TRD-037,2016-05-18,True,2016-05-23,2026-03-28,53.36
RFQ-000227,Sith Eternal Snowball,DRC|POBK|HTTX,worst_of,1.0,0.5953,5,1M,0.474,100000,Chandrila Sovereign Fund,TRD-033,2017-01-20,False,2017-01-20,2023-05-16,
RFQ-000228,Kessel Run Snowball,WOOK|SITH,worst_of,1.0,0.6321,6,1M,0.2882,250000,Corellian Capital,TRD-024,2016-11-04,False,2016-11-04,2024-11-10,
RFQ-000229,Death Star Phoenix Note,DRC|TECH,worst_of,1.0023,0.571,1,Monthly,0.353,2000000,Alderaan Wealth Partners,TRD-025,2018-09-10,True,2018-09-12,2025-12-05,25.83
RFQ-000230,Sith Eternal Snowball,MNDO|BSKR|POBK,worst_of,1.0,0.645,3,1 month,0.4122,500000,Nal Hutta Traders,TRD-002,2018-05-10,False,2018-05-10,2028-04-14,
RFQ-000231,Kessel Run Snowball,HTTX|BSKR,worst_of,1.0,0.6412,3,1M,0.3521,100000,Alderaan Wealth Partners,TRD-027,2018-08-17,True,2018-08-19,2024-09-25,55.45
RFQ-000232,Wretched Hive Digital,POBK|JEDI,worst_of,1.159,0.6,0,1M,0.2839,1000000,Chandrila Sovereign Fund,TRD-005,2024-01-05,False,2024-01-05,2030-04-14,
RFQ-000233,Mandalorian Twin-Win,JEDI,single,1.2385,0.8114,0,1M,0.1252,100000,Corellian Capital,TRD-009,2022-03-24,False,2022-03-24,2027-05-29,
RFQ-000234,Sith Eternal Snowball,SITH|TECH|MNDO,worst_of,1.0,0.557,1,1 month,0.2924,250000,Kamino Cloning Trust,TRD-023,2017-03-07,True,2017-03-11,2022-11-03,27.82
RFQ-000235,Mandalorian Twin-Win,CLNE,single,1.2256,0.8094,0,2M,0.1567,500000,Nal Hutta Traders,TRD-027,2018-04-10,True,2018-04-14,2020-06-30,18.37
RFQ-000236,Wretched Hive Digital,BSKR|KYBR,worst_of,1.268,0.6,0,1M,0.3117,500000,Corellian Capital,TRD-009,2022-04-29,False,2022-04-29,2027-11-06,
RFQ-000237,Kessel Run Snowball,WOOK|MNDO,worst_of,1.0,0.5589,3,Monthly,0.3586,1000000,Jabba Asset Management,TRD-036,2017-05-01,False,2017-05-01,2021-10-27,
RFQ-000238,Sith Eternal Snowball,BSKR|JEDI|MNDO,worst_of,1.0,0.5734,2,Y,0.2731,100000,First Order Financial,TRD-007,2022-10-19,False,2022-10-19,2026-11-02,
RFQ-000239,Death Star Phoenix Note,KYBR|SITH,worst_of,1.0161,0.583,1,1M,0.2844,250000,Chandrila Sovereign Fund,TRD-010,2019-12-06,False,2019-12-06,2024-03-05,
RFQ-000240,Sith Eternal Snowball,HTTX|POBK|MNDO,worst_of,1.0,0.5624,0,1M,0.3819,250000,Kamino Cloning Trust,TRD-026,2022-05-25,True,2022-05-26,2030-04-05,73.47
RFQ-000241,Wretched Hive Digital,CLNE|JEDI,worst_of,1.2523,0.6,0,1M,0.1292,500000,Chandrila Sovereign Fund,TRD-038,2021-10-29,True,2021-11-01,2024-05-18,32.52
RFQ-000242,Kessel Run Snowball,REBL|KYBR,worst_of,1.0,0.5126,5,1D,0.2105,100000,Kamino Cloning Trust,TRD-026,2018-05-15,True,2018-05-20,2026-11-05,27.56
RFQ-000243,Wretched Hive Digital,SITH|BSKR,worst_of,1.2167,0.6,0,6M,0.2646,1000000,Chandrila Sovereign Fund,TRD-002,2022-12-08,True,2022-12-08,2025-04-24,26.14
RFQ-000244,Wretched Hive Digital,DRC|WOOK,worst_of,1.3172,0.6,0,3M,0.3251,250000,Kamino Cloning Trust,TRD-024,2020-02-27,False,2020-02-27,2030-01-02,
RFQ-000245,Wretched Hive Digital,BSKR|CLNE,worst_of,1.3681,0.6,0,3M,0.2007,100000,Alderaan Wealth Partners,TRD-033,2019-01-03,True,2019-01-03,2025-12-15,78.05
RFQ-000246,Kessel Run Snowball,SITH|CORL,worst_of,1.0,0.5546,3,3M,0.2676,2000000,Alderaan Wealth Partners,TRD-029,2019-06-28,False,2019-06-28,2024-07-07,
RFQ-000247,Death Star Phoenix Note,SITH|TECH,worst_of,1.0212,0.5904,2,1Y,0.261,250000,Banco de Coruscant,TRD-017,2017-09-22,True,2017-09-22,2022-03-12,38.26
RFQ-000248,Kessel Run Snowball,MNDO|POBK,worst_of,1.0,0.6076,4,M,0.4046,250000,Corellian Capital,TRD-024,2021-01-27,True,2021-01-29,2030-07-23,49.94
RFQ-000249,Wretched Hive Digital,MNDO|TECH,worst_of,1.1987,0.6,0,trimestral,0.3819,1000000,Nal Hutta Traders,TRD-035,2019-05-10,False,2019-05-10,2028-06-12,
RFQ-000250,Holocron Reverse Convertible,HTTX,single,1.2454,0.8309,0,3M,0.5149,100000,Jabba Asset Management,TRD-024,2019-05-01,True,2019-05-06,2025-07-26,9.79
RFQ-000251,Death Star Phoenix Note,TECH|MNDO,worst_of,0.9848,0.6511,0,6M,0.2969,2000000,Banco de Coruscant,TRD-010,2016-03-23,False,2016-03-23,2022-10-22,
RFQ-000252,Holocron Reverse Convertible,DRC,single,1.2662,0.7002,0,1M,0.3015,250000,Alderaan Wealth Partners,TRD-032,2020-12-25,False,2020-12-25,2024-10-02,
RFQ-000253,Mandalorian Twin-Win,CLNE,single,1.3709,0.7663,0,1M,0.1543,100000,First Order Financial,TRD-036,2021-04-09,False,2021-04-09,2023-04-27,
RFQ-000254,Mandalorian Twin-Win,MNDO,single,1.2156,0.8244,0,3M,0.344,250000,Chandrila Sovereign Fund,TRD-018,2020-12-04,False,2020-12-04,2029-12-16,
RFQ-000255,Sith Eternal Snowball,WOOK|CORL|BSKR,worst_of,1.0,0.6309,1,1M,0.3246,100000,Kamino Cloning Trust,TRD-030,2022-01-19,False,2022-01-19,2025-11-27,
RFQ-000256,Wretched Hive Digital,SITH|BSKR,worst_of,1.333,0.6,0,3M,0.3266,1000000,Alderaan Wealth Partners,TRD-023,2021-02-23,False,2021-02-23,2028-01-06,
RFQ-000257,Mandalorian Twin-Win,JEDI,single,1.3449,0.8158,0,1M,0.1192,2000000,Kamino Cloning Trust,TRD-010,2017-06-05,False,2017-06-05,2019-11-30,
RFQ-000258,Sith Eternal Snowball,DRC|BSKR|CLNE,worst_of,1.0,0.5536,2,1Y,0.2305,250000,Alderaan Wealth Partners,TRD-013,2016-02-02,False,2016-02-02,2025-10-21,
RFQ-000259,Sith Eternal Snowball,HTTX|JEDI|DRC,worst_of,1.0,0.5899,1,Monthly,0.3714,250000,Nal Hutta Traders,TRD-002,2024-03-21,False,2024-03-21,2028-02-27,
RFQ-000260,Holocron Reverse Convertible,BSKR,single,1.2832,0.8431,0,M,0.2628,100000,Chandrila Sovereign Fund,TRD-002,2018-02-12,False,2018-02-12,2022-01-09,
RFQ-000261,Holocron Reverse Convertible,SITH,single,1.3988,0.8495,0,1Y,0.3058,250000,Jabba Asset Management,TRD-029,2021-12-24,True,2021-12-24,2026-01-02,38.06
RFQ-000262,Wretched Hive Digital,REBL|BSKR,worst_of,1.2365,0.6,0,3M,0.26,250000,Chandrila Sovereign Fund,TRD-009,2021-02-04,True,2021-02-04,2025-04-05,35.58
RFQ-000263,Wretched Hive Digital,TECH|SITH,worst_of,1.1876,0.6,0,1M,0.3452,500000,Corellian Capital,TRD-031,2020-09-02,True,2020-09-06,2030-02-14,80.49
RFQ-000264,Holocron Reverse Convertible,CORL,single,1.3568,0.7112,0,6M,0.3216,2000000,First Order Financial,TRD-026,2024-03-11,False,2024-03-11,2029-07-13,
RFQ-000265,Kessel Run Snowball,REBL|BSKR,worst_of,1.0,0.6188,4,anual,0.2249,1000000,Corellian Capital,TRD-022,2018-12-03,False,2018-12-03,2028-02-05,
RFQ-000266,Death Star Phoenix Note,WOOK|BSKR,worst_of,1.0213,0.559,0,1Y,0.2471,250000,First Order Financial,TRD-015,2019-05-31,False,2019-05-31,2028-01-30,
RFQ-000267,Mandalorian Twin-Win,BSKR,single,1.2168,0.7722,0,1M,0.2735,100000,Corellian Capital,TRD-023,2017-06-13,False,2017-06-13,2027-02-14,
RFQ-000268,Mandalorian Twin-Win,DRC,single,1.3706,0.7729,0,6M,0.3046,1000000,Kamino Cloning Trust,TRD-023,2023-03-02,False,2023-03-02,2029-10-06,
RFQ-000269,Mandalorian Twin-Win,CORL,single,1.1846,0.8036,0,1M,0.2454,250000,Corellian Capital,TRD-035,2018-08-31,True,2018-09-01,2027-07-04,10.94
RFQ-000270,Holocron Reverse Convertible,NABO,single,1.2976,0.8268,0,1D,0.099,100000,Kamino Cloning Trust,TRD-035,2018-05-11,True,2018-05-12,2024-02-24,55.46
RFQ-000271,Death Star Phoenix Note,KYBR|CLNE,worst_of,1.0415,0.6952,3,1M,0.1919,2000000,Alderaan Wealth Partners,TRD-021,2020-08-25,False,2020-08-25,2023-06-17,
RFQ-000272,Sith Eternal Snowball,CORL|JEDI|KYBR,worst_of,1.0,0.6476,6,mensual,0.2287,250000,Corellian Capital,TRD-014,2019-02-14,True,2019-02-15,2022-02-12,26.02
RFQ-000273,Death Star Phoenix Note,HTTX|WOOK,worst_of,0.9882,0.699,0,3M,0.4588,100000,Banco de Coruscant,TRD-016,2017-04-11,False,2017-04-11,2020-01-24,
RFQ-000274,Death Star Phoenix Note,REBL|TECH,worst_of,1.0388,0.6282,2,1 month,0.2819,250000,Nal Hutta Traders,TRD-039,2018-11-14,True,2018-11-16,2027-10-13,29.77
RFQ-000275,Wretched Hive Digital,KYBR|JEDI,worst_of,1.2021,0.6,0,3 months,0.1758,1000000,Corellian Capital,TRD-026,2024-01-09,False,2024-01-09,2028-02-20,
RFQ-000276,Holocron Reverse Convertible,KYBR,single,1.3519,0.7288,0,1 month,0.2043,500000,Chandrila Sovereign Fund,TRD-007,2019-01-23,True,2019-01-27,2026-10-31,44.25
RFQ-000277,Kessel Run Snowball,POBK|SITH,worst_of,1.0,0.5376,4,2M,0.3432,2000000,Jabba Asset Management,TRD-006,2019-05-23,False,2019-05-23,2027-05-30,
RFQ-000278,Holocron Reverse Convertible,SITH,single,1.1992,0.7396,0,2M,0.2458,500000,Corellian Capital,TRD-012,2016-04-14,False,2016-04-14,2018-08-15,
RFQ-000279,Mandalorian Twin-Win,TECH,single,1.3867,0.7877,0,6M,0.3027,100000,Nal Hutta Traders,TRD-015,2022-03-16,False,2022-03-16,2029-11-27,
RFQ-000280,Sith Eternal Snowball,CLNE|CORL|DRC,worst_of,1.0,0.5723,1,3M,0.2624,500000,Nal Hutta Traders,TRD-032,2020-11-11,True,2020-11-12,2027-05-13,52.76
RFQ-000281,Death Star Phoenix Note,MNDO|CORL,worst_of,0.9873,0.5525,0,1Y,0.3522,100000,Jabba Asset Management,TRD-034,2021-10-27,False,2021-10-27,2024-09-29,
RFQ-000282,Mandalorian Twin-Win,WOOK,single,1.1863,0.7733,0,1M,0.2773,100000,First Order Financial,TRD-022,2016-11-14,True,2016-11-16,2021-01-23,20.62
RFQ-000283,Mandalorian Twin-Win,CLNE,single,1.301,0.7797,0,3M,0.1437,500000,Chandrila Sovereign Fund,TRD-025,2022-04-11,True,2022-04-12,2031-02-02,62.42
